NDB_No	Nutr_No	Flav_Val
42185	758	0
42185	759	0
42185	762	0
42185	770	0
42185	773	0
42185	785	0
42185	786	0
42185	788	0
42185	789	0.34
42185	791	0
42185	792	0
42185	793	0
42185	794	0
42186	710	0
42186	711	0
42186	712	0
42186	731	0
42186	740	0
42186	741	0
42186	742	0
42186	743	0
42186	745	0
42186	749	3.67
42186	750	0
42186	751	5.66
42186	752	0
42186	753	0
42186	755	0
42186	756	0
42186	758	0
42186	759	0
42186	762	0
42186	770	0
42186	773	0
42186	785	0
42186	786	0
42186	788	0
42186	789	0.34
42186	791	0
42186	792	0
42186	793	0
42186	794	0
42187	710	0
42187	711	0
42187	712	0
42187	731	0
42187	740	0
42187	741	0
42187	742	0
42187	743	0
42187	745	0
42187	749	0
42187	750	0
42187	751	0
42187	752	0
42187	753	0
42187	755	0
42187	756	0
42187	758	0
42187	759	0
42187	762	0
42187	770	0
42187	773	0
42187	785	0
42187	786	0
42187	788	0
42187	789	0
42187	791	0
42187	792	0
42187	793	0
42187	794	0
42188	710	0.03
42188	711	0.03
42188	712	0
42188	731	0
42188	740	0
42188	741	0
42188	742	0
42188	743	0
42188	745	0
42188	749	0
42188	750	0
42188	751	0
42188	752	0
42188	753	0
42188	755	0
42188	756	0
42188	758	0
42188	759	0
42188	762	0
42188	770	0
42188	773	0
42188	785	0
42188	786	0
42188	788	0
42188	789	0
42188	791	0
42188	792	0
42188	793	0
42188	794	0
42189	710	0
42189	711	0
42189	712	0
42189	731	0
42189	740	0
42189	741	0
42189	742	0
42189	743	0
42189	745	0
42189	749	0
42189	750	0
42189	751	0
42189	752	0
42189	753	0
42189	755	0
42189	756	0
42189	758	0
42189	759	0
42189	762	0
42189	770	0
42189	773	0
42189	785	0
42189	786	0
42189	788	0
42189	789	0
42189	791	0
42189	792	0
42189	793	0
42189	794	0
42190	710	0
42190	711	0
42190	712	0
42190	731	0
42190	740	0
42190	741	0
42190	742	0
42190	743	0
42190	745	0
42190	749	0
42190	750	0
42190	751	0
42190	752	0
42190	753	0
42190	755	0
42190	756	0
42190	758	0
42190	759	0
42190	762	0
42190	770	0
42190	773	0
42190	785	0
42190	786	0
42190	788	0
42190	789	0
42190	791	0
42190	792	0
42190	793	0
42190	794	0
42191	710	0
42191	711	0
42191	712	0
42191	731	0
42191	740	0
42191	741	0
42191	742	0
42191	743	0
42191	745	0
42191	749	4.04
42191	750	0
42191	751	6.23
42191	752	0
42191	753	0
42191	755	0
42191	756	0
42191	758	0
42191	759	0
42191	762	0
42191	770	0
42191	773	0
42191	785	0
42191	786	0
42191	788	0
42191	789	0.37
42191	791	0
42191	792	0
42191	793	0
42191	794	0
42192	710	0
42192	711	0
42192	712	0
42192	731	0
42192	740	0
42192	741	0
42192	742	0
42192	743	0
42192	745	0
42192	749	0
42192	750	0
42192	751	0
42192	752	0
42192	753	0
42192	755	0
42192	756	0
42192	758	0
42192	759	0
42192	762	0
42192	770	0
42192	773	0
42192	785	0
42192	786	0
42192	788	0
42192	789	0
42192	791	0
42192	792	0
42192	793	0
42192	794	0
42193	710	0
42193	711	0
42193	712	0
42193	731	0
42193	740	0
42193	741	0
42193	742	0
42193	743	0
42193	745	0
42193	749	0
42193	750	0
42193	751	0
42193	752	0
42193	753	0
42193	755	0
42193	756	0
42193	758	0
42193	759	0
42193	762	0
42193	770	0
42193	773	0
42193	785	0
42193	786	0
42193	788	0
42193	789	0
42193	791	0
42193	792	0
42193	793	0
42193	794	0
42196	710	0
42196	711	0
42196	712	0
42196	731	0
42196	740	0
42196	741	0
42196	742	0
42196	743	0
42196	745	0
42196	749	2.04
42196	750	0
42196	751	5.33
42196	752	0
42196	753	0
42196	755	0
42196	756	0
42196	758	0
42196	759	0
42196	762	0
42196	770	0
42196	773	0
42196	785	0
42196	786	0
42196	788	0
42196	789	0.71
42196	791	0
42196	792	0
42196	793	0
42196	794	0
42200	710	0
42200	711	0
42200	712	0
42200	731	0
42200	740	0
42200	741	0
42200	742	0
42200	743	0
42200	745	0
42200	749	0
42200	750	0
42200	751	0
42200	752	0
42200	753	0
42200	755	0
42200	756	0
42200	758	0
42200	759	0
42200	762	0
42200	770	0
42200	773	0
42200	785	0
42200	786	0
42200	788	0
42200	789	0
42200	791	0
42200	792	0
42200	793	0
42200	794	0
42204	710	0
42204	711	0
42204	712	0
42204	731	0
42204	740	0
42204	741	0
42204	742	0
42204	743	0
42204	745	0
42204	749	0
42204	750	0
42204	751	0
42204	752	0
42204	753	0
42204	755	0
42204	756	0
42204	758	0
42204	759	0
42204	762	0
42204	770	0
42204	773	0
42204	785	0
42204	786	0
42204	788	0
42204	789	0
42204	791	0
42204	792	0
42204	793	0
42204	794	0
42205	710	0
42205	711	0
42205	712	0
42205	731	0
42205	740	0
42205	741	0
42205	742	0
42205	743	0
42205	745	0
42205	749	0
42205	750	0
42205	751	0
42205	752	0
42205	753	0
42205	755	0
42205	756	0
42205	758	0
42205	759	0
42205	762	0
42205	770	0
42205	773	0
42205	785	0
42205	786	0
42205	788	0
42205	789	0
42205	791	0
42205	792	0
42205	793	0
42205	794	0
42223	710	0
42223	711	0
42223	712	0
42223	731	0
42223	740	0
42223	741	0
42223	742	0
42223	743	0
42223	745	0
42223	749	0
42223	750	0
42223	751	0
42223	752	0
42223	753	0
42223	755	0
42223	756	0
42223	758	0
42223	759	0
42223	762	0
42223	770	0
42223	773	0
42223	785	0
42223	786	0
42223	788	0
42223	789	0
42223	791	0
42223	792	0
42223	793	0
42223	794	0
42227	710	0
42227	711	0
42227	712	0
42227	731	0.71
42227	740	0
42227	741	0
42227	742	0
42227	743	0
42227	745	0
42227	749	1.82
42227	750	0.75
42227	751	3.98
42227	752	0
42227	753	0
42227	755	0
42227	756	0
42227	758	0.07
42227	759	0
42227	762	0.12
42227	770	0
42227	773	0
42227	785	0.76
42227	786	0.11
42227	788	0
42227	789	0.61
42227	791	0
42227	792	0
42227	793	0
42227	794	0
42230	710	0
42230	711	0
42230	712	0
42230	731	0
42230	740	0
42230	741	0
42230	742	0
42230	743	0
42230	745	0
42230	749	0
42230	750	0
42230	751	0
42230	752	0
42230	753	0
42230	755	0
42230	756	0
42230	758	0
42230	759	0
42230	762	0
42230	770	0
42230	773	0
42230	785	0
42230	786	0
42230	788	0
42230	789	0
42230	791	0
42230	792	0
42230	793	0
42230	794	0
42231	710	0
42231	711	0
42231	712	0
42231	731	0
42231	740	0
42231	741	0
42231	742	0
42231	743	0
42231	745	0
42231	749	0
42231	750	0
42231	751	0
42231	752	0
42231	753	0
42231	755	0
42231	756	0
42231	758	0
42231	759	0
42231	762	0
42231	770	0
42231	773	0
42231	785	0
42231	786	0
42231	788	0
42231	789	0
42231	791	0
42231	792	0
42231	793	0
42231	794	0
42235	710	0
42235	711	0
42235	712	0
42235	731	0
42235	740	0
42235	741	0
42235	742	0
42235	743	0
42235	745	0
42235	749	0
42235	750	0
42235	751	0
42235	752	0
42235	753	0
42235	755	0
42235	756	0
42235	758	0
42235	759	0
42235	762	0
42235	770	0
42235	773	0
42235	785	0
42235	786	0
42235	788	0
42235	789	0
42235	791	0
42235	792	0
42235	793	0
42235	794	0
42236	710	0
42236	711	0
42236	712	0
42236	731	0
42236	740	0
42236	741	0
42236	742	0
42236	743	0
42236	745	0
42236	749	0
42236	750	0
42236	751	0
42236	752	0
42236	753	0
42236	755	0
42236	756	0
42236	758	0
42236	759	0
42236	762	0
42236	770	0
42236	773	0
42236	785	0
42236	786	0
42236	788	0
42236	789	0
42236	791	0
42236	792	0
42236	793	0
42236	794	0
42237	710	0
42237	711	0
42237	712	0
42237	731	0
42237	740	0
42237	741	0
42237	742	0
42237	743	0
42237	745	0
42237	749	0
42237	750	0
42237	751	0
42237	752	0
42237	753	0
42237	755	0
42237	756	0
42237	758	0
42237	759	0
42237	762	0
42237	770	0
42237	773	0
42237	785	0
42237	786	0
42237	788	0
42237	789	0
42237	791	0
42237	792	0
42237	793	0
42237	794	0
42240	710	0
42240	711	0
42240	712	0
42240	731	0
42240	740	0
42240	741	0
42240	742	0
42240	743	0
42240	745	0
42240	749	0
42240	750	0
42240	751	0
42240	752	0
42240	753	0
42240	755	0
42240	756	0
42240	758	0
42240	759	0
42240	762	0
42240	770	0
42240	773	0
42240	785	0
42240	786	0
42240	788	0
42240	789	0
42240	791	0
42240	792	0
42240	793	0
42240	794	0
42241	710	0
42241	711	0
42241	712	0
42241	731	0
42241	740	0
42241	741	0
42241	742	0
42241	743	0
42241	745	0
42241	749	0
42241	750	0
42241	751	0
42241	752	0
42241	753	0
42241	755	0
42241	756	0
42241	758	0
42241	759	0
42241	762	0
42241	770	0
42241	773	0
42241	785	0
42241	786	0
42241	788	0
42241	789	0
42241	791	0
42241	792	0
42241	793	0
42241	794	0
42256	710	0
42256	711	0
42256	712	0
42256	731	0
42256	740	0
42256	741	0
42256	742	0
42256	743	0
42256	745	0
42256	749	0
42256	750	0
42256	751	0
42256	752	0
42256	753	0
42256	755	0
42256	756	0
42256	758	0
42256	759	0
42256	762	0
42256	770	0
42256	773	0
42256	785	0
42256	786	0
42256	788	0
42256	789	0
42256	791	0
42256	792	0
42256	793	0
42256	794	0
42258	710	0
42258	711	0
42258	712	0
42258	731	0
42258	740	0
42258	741	0
42258	742	0
42258	743	0
42258	745	0
42258	749	0
42258	750	0
42258	751	0
42258	752	0
42258	753	0
42258	755	0
42258	756	0
42258	758	0
42258	759	0
42258	762	0
42258	770	0
42258	773	0
42258	785	0
42258	786	0
42258	788	0
42258	789	0
42258	791	0
42258	792	0
42258	793	0
42258	794	0
42259	710	0
42259	711	0
42259	712	0
42259	731	0
42259	740	0
42259	741	0
42259	742	0
42259	743	0
42259	745	0
42259	749	0
42259	750	0
42259	751	0
42259	752	0
42259	753	0
42259	755	0
42259	756	0
42259	758	0
42259	759	0
42259	762	0
42259	770	0
42259	773	0
42259	785	0
42259	786	0
42259	788	0
42259	789	0
42259	791	0
42259	792	0
42259	793	0
42259	794	0
42261	710	0
42261	711	0
42261	712	0
42261	731	1.18
42261	740	0
42261	741	0.8
42261	742	0
42261	743	0
42261	745	0
42261	749	0.8
42261	750	0.62
42261	751	0.09
42261	752	0
42261	753	0.25
42261	755	0
42261	756	0
42261	758	0
42261	759	0
42261	762	0
42261	770	0
42261	773	0
42261	785	0
42261	786	0
42261	788	0
42261	789	0
42261	791	0
42261	792	0
42261	793	0
42261	794	0
42262	710	0
42262	711	0
42262	712	0
42262	731	0
42262	740	0
42262	741	0
42262	742	0
42262	743	0
42262	745	0
42262	749	0
42262	750	0
42262	751	0
42262	752	0
42262	753	0
42262	755	0
42262	756	0
42262	758	0
42262	759	0
42262	762	0
42262	770	0
42262	773	0
42262	785	0
42262	786	0
42262	788	0
42262	789	0
42262	791	0
42262	792	0
42262	793	0
42262	794	0
42265	710	0
42265	711	0
42265	712	0
42265	731	0.87
42265	740	0
42265	741	0.44
42265	742	0
42265	743	0
42265	745	0
42265	749	0.49
42265	750	0.34
42265	751	0.06
42265	752	0
42265	753	0.14
42265	755	0
42265	756	0
42265	758	0
42265	759	0
42265	762	0
42265	770	0
42265	773	0
42265	785	0
42265	786	0
42265	788	0
42265	789	0.15
42265	791	0
42265	792	0
42265	793	0
42265	794	0
42266	710	0
42266	711	0
42266	712	0
42266	731	0.01
42266	740	0
42266	741	0
42266	742	0
42266	743	0
42266	745	0
42266	749	0.73
42266	750	0
42266	751	2.72
42266	752	0
42266	753	0
42266	755	0
42266	756	0
42266	758	0
42266	759	0
42266	762	0
42266	770	0
42266	773	0
42266	785	0
42266	786	0
42266	788	0.01
42266	789	0.33
42266	791	0
42266	792	0
42266	793	0
42266	794	0
42267	710	0
42267	711	0
42267	712	0
42267	731	0
42267	740	0
42267	741	0
42267	742	0
42267	743	0
42267	745	0
42267	749	0
42267	750	0
42267	751	0
42267	752	0
42267	753	0
42267	755	0
42267	756	0
42267	758	0.05
42267	759	14.9
42267	762	2.33
42267	770	0
42267	773	0.01
42267	785	0
42267	786	0.02
42267	788	0.05
42267	789	0.38
42267	791	0
42267	792	0
42267	793	0
42267	794	0
42272	710	0
42272	711	0
42272	712	0
42272	731	0
42272	740	0
42272	741	0
42272	742	0
42272	743	0
42272	745	0
42272	749	0
42272	750	0
42272	751	0
42272	752	0
42272	753	0
42272	755	0
42272	756	0
42272	758	0
42272	759	0
42272	762	0
42272	770	0
42272	773	0
42272	785	0
42272	786	0
42272	788	0
42272	789	0
42272	791	0
42272	792	0
42272	793	0
42272	794	0
42278	710	0
42278	711	0
42278	712	0
42278	731	0
42278	740	0
42278	741	0
42278	742	0
42278	743	0
42278	745	0
42278	749	0
42278	750	0
42278	751	0
42278	752	0
42278	753	0
42278	755	0
42278	756	0
42278	758	0
42278	759	0
42278	762	0
42278	770	0
42278	773	0.02
42278	785	0
42278	786	0.01
42278	788	0
42278	789	0.03
42278	791	0
42278	792	0
42278	793	0
42278	794	0
42279	710	0
42279	711	0
42279	712	0
42279	731	0
42279	740	0
42279	741	0
42279	742	0
42279	743	0
42279	745	0
42279	749	0
42279	750	0
42279	751	0
42279	752	0
42279	753	0
42279	755	0
42279	756	0
42279	758	0
42279	759	0
42279	762	0
42279	770	0
42279	773	0
42279	785	0
42279	786	0
42279	788	0
42279	789	0.07
42279	791	0
42279	792	0
42279	793	0
42279	794	0
42280	710	0
42280	711	0
42280	712	0
42280	731	0
42280	740	0
42280	741	0
42280	742	0
42280	743	0
42280	745	0
42280	749	0
42280	750	0
42280	751	0
42280	752	0
42280	753	0
42280	755	0
42280	756	0
42280	758	0
42280	759	0
42280	762	0
42280	770	0
42280	773	0
42280	785	0
42280	786	0
42280	788	0
42280	789	0
42280	791	0
42280	792	0
42280	793	0
42280	794	0
42281	710	0
42281	711	0
42281	712	0
42281	731	0
42281	740	0
42281	741	0
42281	742	0
42281	743	0
42281	745	0
42281	749	0
42281	750	0
42281	751	0
42281	752	0
42281	753	0
42281	755	0
42281	756	0
42281	758	0
42281	759	0
42281	762	0
42281	770	0
42281	773	0
42281	785	0
42281	786	0
42281	788	0
42281	789	0
42281	791	0
42281	792	0
42281	793	0
42281	794	0
42282	710	0
42282	711	0
42282	712	0
42282	731	0
42282	740	0
42282	741	0
42282	742	0
42282	743	0
42282	745	0
42282	749	0
42282	750	0
42282	751	0
42282	752	0
42282	753	0
42282	755	0
42282	756	0
42282	758	0
42282	759	0
42282	762	0
42282	770	0
42282	773	0
42282	785	0
42282	786	0
42282	788	0
42282	789	0
42282	791	0
42282	792	0
42282	793	0
42282	794	0
42283	710	0
42283	711	0
42283	712	0
42283	731	0
42283	740	0
42283	741	0
42283	742	0
42283	743	0
42283	745	0
42283	749	0
42283	750	0
42283	751	0
42283	752	0
42283	753	0
42283	755	0
42283	756	0
42283	758	0
42283	759	0
42283	762	0
42283	770	0
42283	773	0
42283	785	0
42283	786	0
42283	788	0
42283	789	4.78
42283	791	0
42283	792	0
42283	793	0
42283	794	0
42284	710	0
42284	711	0
42284	712	0
42284	731	0
42284	740	0
42284	741	0
42284	742	0
42284	743	0
42284	745	0
42284	749	0
42284	750	0
42284	751	0
42284	752	0
42284	753	0
42284	755	0
42284	756	0
42284	758	0
42284	759	0
42284	762	0
42284	770	0
42284	773	0
42284	785	0
42284	786	0
42284	788	0
42284	789	0
42284	791	0
42284	792	0
42284	793	0
42284	794	0
42285	710	0
42285	711	0
42285	712	0
42285	731	0
42285	740	0
42285	741	0
42285	742	0
42285	743	0
42285	745	0
42285	749	0
42285	750	0
42285	751	0
42285	752	0
42285	753	0
42285	755	0
42285	756	0
42285	758	0
42285	759	0
42285	762	0
42285	770	0
42285	773	0
42285	785	0
42285	786	0
42285	788	0
42285	789	0
42285	791	0
42285	792	0
42285	793	0
42285	794	0
42289	710	0
42289	711	0
42289	712	0
42289	731	0
42289	740	0
42289	741	0
42289	742	0
42289	743	0
42289	745	0
42289	749	0
42289	750	0
42289	751	0
42289	752	0
42289	753	0
42289	755	0
42289	756	0
42289	758	0
42289	759	0
42289	762	0
42289	770	0
42289	773	0
42289	785	0
42289	786	0
42289	788	0
42289	789	0
42289	791	0
42289	792	0
42289	793	0
42289	794	0
42290	710	0
42290	711	0
42290	712	0
42290	731	0
42290	740	0
42290	741	0
42290	742	0
42290	743	0
42290	745	0
42290	749	0
42290	750	0
42290	751	0
42290	752	0
42290	753	0
42290	755	0
42290	756	0
42290	758	0
42290	759	0
42290	762	0
42290	770	0
42290	773	0
42290	785	0
42290	786	0
42290	788	0
42290	789	0
42290	791	0
42290	792	0
42290	793	0
42290	794	0
42291	710	0
42291	711	0.01
42291	712	0
42291	731	0
42291	740	0
42291	741	0
42291	742	0
42291	743	0
42291	745	0
42291	749	0
42291	750	0.67
42291	751	0
42291	752	0
42291	753	0
42291	755	0
42291	756	0
42291	758	0
42291	759	0
42291	762	0
42291	770	0
42291	773	0
42291	785	0
42291	786	0
42291	788	0
42291	789	0
42291	791	0
42291	792	0
42291	793	0
42291	794	0
42297	710	0
42297	711	0
42297	712	0
42297	731	0.23
42297	740	0
42297	741	0
42297	742	0
42297	743	0
42297	745	0
42297	749	0
42297	750	0
42297	751	0
42297	752	0
42297	753	0
42297	755	0
42297	756	0
42297	758	0
42297	759	0
42297	762	0
42297	770	0
42297	773	0
42297	785	0
42297	786	0
42297	788	0
42297	789	0
42297	791	0
42297	792	0
42297	793	0
42297	794	0
42303	710	0
42303	711	0
42303	712	0
42303	731	0
42303	740	0
42303	741	0
42303	742	0
42303	743	0
42303	745	0
42303	749	0
42303	750	0
42303	751	0
42303	752	0
42303	753	0
42303	755	0
42303	756	0
42303	758	0
42303	759	0
42303	762	0
42303	770	0
42303	773	0
42303	785	0
42303	786	0
42303	788	0
42303	789	0
42303	791	0
42303	792	0
42303	793	0
42303	794	0
42304	710	0
42304	711	0
42304	712	0
42304	731	0
42304	740	0
42304	741	0
42304	742	0
42304	743	0
42304	745	0
42304	749	0
42304	750	0
42304	751	0
42304	752	0
42304	753	0
42304	755	0
42304	756	0
42304	758	0
42304	759	0
42304	762	0
42304	770	0
42304	773	0
42304	785	0
42304	786	0
42304	788	0
42304	789	0
42304	791	0
42304	792	0
42304	793	0
42304	794	0
42307	710	0
42307	711	0
42307	712	0
42307	731	0
42307	740	0
42307	741	0
42307	742	0
42307	743	0
42307	745	0
42307	749	0
42307	750	0
42307	751	0
42307	752	0
42307	753	0
42307	755	0
42307	756	0
42307	758	0
42307	759	0
42307	762	0
42307	770	0
42307	773	0
42307	785	0
42307	786	0
42307	788	0
42307	789	0
42307	791	0
42307	792	0
42307	793	0
42307	794	0
42309	710	0
42309	711	0
42309	712	0
42309	731	0
42309	740	0
42309	741	0
42309	742	0
42309	743	0
42309	745	0
42309	749	0
42309	750	0
42309	751	0
42309	752	0
42309	753	0
42309	755	0
42309	756	0
42309	758	0
42309	759	0
42309	762	0
42309	770	0
42309	773	0
42309	785	0
42309	786	0
42309	788	0
42309	789	0
42309	791	0
42309	792	0
42309	793	0
42309	794	0
42316	710	0
42316	711	0
42316	712	0
42316	731	0
42316	740	0
42316	741	0
42316	742	0
42316	743	0
42316	745	0
42316	749	0
42316	750	0
42316	751	0
42316	752	0
42316	753	0
42316	755	0
42316	756	0
42316	758	0
42316	759	0
42316	762	0
42316	770	0
42316	773	0
42316	785	0
42316	786	0
42316	788	0
42316	789	0
42316	791	0
42316	792	0
42316	793	0
42316	794	0
43004	710	0
43004	711	0
43004	712	0
43004	731	0
43004	740	0
43004	741	0
43004	742	0
43004	743	0
43004	745	0
43004	749	1.56
43004	750	0
43004	751	0
43004	752	0
43004	753	0
43004	755	0
43004	756	0
43004	758	0
43004	759	0
43004	762	0
43004	770	0
43004	773	0
43004	785	0
43004	786	0.03
43004	788	0
43004	789	0.01
43004	791	0
43004	792	0
43004	793	0
43004	794	0
43006	710	0
43006	711	0
43006	712	0
43006	731	0
43006	740	0
43006	741	0
43006	742	0
43006	743	0
43006	745	0
43006	749	0
43006	750	0
43006	751	0
43006	752	0
43006	753	0
43006	755	0
43006	756	0
43006	758	0
43006	759	0
43006	762	0
43006	770	0
43006	773	0
43006	785	0
43006	786	0
43006	788	0
43006	789	0
43006	791	0
43006	792	0
43006	793	0
43006	794	0
43007	710	0
43007	711	0
43007	712	0
43007	731	0
43007	740	0
43007	741	0
43007	742	0
43007	743	0
43007	745	0
43007	749	0
43007	750	0
43007	751	0
43007	752	0
43007	753	0
43007	755	0
43007	756	0
43007	758	0
43007	759	0
43007	762	0
43007	770	0
43007	773	0
43007	785	0
43007	786	0
43007	788	0
43007	789	0
43007	791	0
43007	792	0
43007	793	0
43007	794	0
43008	710	0
43008	711	0
43008	712	0
43008	731	0
43008	740	0
43008	741	0
43008	742	0
43008	743	0
43008	745	0
43008	749	0
43008	750	0
43008	751	0
43008	752	0
43008	753	0
43008	755	0
43008	756	0
43008	758	0
43008	759	0
43008	762	0
43008	770	0
43008	773	0
43008	785	0
43008	786	0
43008	788	0
43008	789	0
43008	791	0
43008	792	0
43008	793	0
43008	794	0
43015	710	0
43015	711	0
43015	712	0
43015	731	0
43015	740	0
43015	741	0
43015	742	0
43015	743	0
43015	745	0
43015	749	0
43015	750	0
43015	751	0
43015	752	0
43015	753	0
43015	755	0
43015	756	0
43015	758	0
43015	759	0
43015	762	0
43015	770	0
43015	773	0
43015	785	0
43015	786	0
43015	788	0
43015	789	0
43015	791	0
43015	792	0
43015	793	0
43015	794	0
43016	710	0
43016	711	0
43016	712	0
43016	731	0
43016	740	0
43016	741	0
43016	742	0
43016	743	0
43016	745	0
43016	749	0
43016	750	0
43016	751	0
43016	752	0
43016	753	0
43016	755	0
43016	756	0
43016	758	0
43016	759	0
43016	762	0
43016	770	0
43016	773	0
43016	785	0
43016	786	0
43016	788	0
43016	789	0
43016	791	0
43016	792	0
43016	793	0
43016	794	0
43017	710	0
43017	711	0
43017	712	0
43017	731	0
43017	740	0
43017	741	0
43017	742	0
43017	743	0
43017	745	0
43017	749	0
43017	750	0
43017	751	0
43017	752	0
43017	753	0
43017	755	0
43017	756	0
43017	758	0
43017	759	0
43017	762	0
43017	770	0
43017	773	0
43017	785	0
43017	786	0
43017	788	0
43017	789	0
43017	791	0
43017	792	0
43017	793	0
43017	794	0
43019	710	0
43019	711	0
43019	712	0
43019	731	0
43019	740	0
43019	741	0
43019	742	0
43019	743	0
43019	745	0
43019	749	0
43019	750	0
43019	751	0
43019	752	0
43019	753	0
43019	755	0
43019	756	0
43019	758	0
43019	759	0
43019	762	0
43019	770	0
43019	773	0
43019	785	0
43019	786	0
43019	788	0
43019	789	0
43019	791	0
43019	792	0
43019	793	0
43019	794	0
43020	710	0
43020	711	0
43020	712	0
43020	731	0
43020	740	0
43020	741	0
43020	742	0
43020	743	0
43020	745	0
43020	749	0
43020	750	0
43020	751	0
43020	752	0
43020	753	0
43020	755	0
43020	756	0
43020	758	0
43020	759	0
43020	762	0
43020	770	0
43020	773	0
43020	785	0
43020	786	0
43020	788	0
43020	789	0
43020	791	0
43020	792	0
43020	793	0
43020	794	0
43021	710	0
43021	711	0
43021	712	0
43021	731	0
43021	740	0
43021	741	0
43021	742	0
43021	743	0
43021	745	0
43021	749	0
43021	750	0
43021	751	0
43021	752	0
43021	753	0
43021	755	0
43021	756	0
43021	758	0
43021	759	0
43021	762	0
43021	770	0
43021	773	0
43021	785	0
43021	786	0
43021	788	0
43021	789	0
43021	791	0
43021	792	0
43021	793	0
43021	794	0
43026	710	0
43026	711	0
43026	712	0
43026	731	0
43026	740	0
43026	741	0
43026	742	0
43026	743	0
43026	745	0
43026	749	0
43026	750	0
43026	751	0
43026	752	0
43026	753	0
43026	755	0
43026	756	0
43026	758	0
43026	759	0
43026	762	0
43026	770	0
43026	773	0
43026	785	0
43026	786	0
43026	788	0
43026	789	0
43026	791	0
43026	792	0
43026	793	0
43026	794	0
43028	710	0
43028	711	0
43028	712	0
43028	731	0
43028	740	0
43028	741	0
43028	742	0
43028	743	0
43028	745	0
43028	749	0
43028	750	0
43028	751	0
43028	752	0
43028	753	0
43028	755	0
43028	756	0
43028	758	0
43028	759	0
43028	762	0
43028	770	0
43028	773	0
43028	785	0
43028	786	0
43028	788	0
43028	789	0
43028	791	0
43028	792	0
43028	793	0
43028	794	0
43031	710	0
43031	711	0
43031	712	0
43031	731	0.17
43031	740	0
43031	741	0
43031	742	0
43031	743	0
43031	745	0
43031	749	0.09
43031	750	0.18
43031	751	0.04
43031	752	0
43031	753	0
43031	755	0
43031	756	0
43031	758	0.02
43031	759	0
43031	762	0.03
43031	770	0.01
43031	773	0.11
43031	785	0.2
43031	786	0.05
43031	788	0.14
43031	789	0.15
43031	791	0
43031	792	0
43031	793	0
43031	794	0
43046	710	0
43046	711	0
43046	712	0
43046	731	0.17
43046	740	0
43046	741	0
43046	742	0
43046	743	0
43046	745	0
43046	749	0.09
43046	750	0.18
43046	751	0.04
43046	752	0
43046	753	0
43046	755	0
43046	756	0
43046	758	0.02
43046	759	0
43046	762	0.03
43046	770	0.01
43046	773	0.11
43046	785	0.2
43046	786	0.05
43046	788	0.14
43046	789	0.15
43046	791	0
43046	792	0
43046	793	0
43046	794	0
43057	710	0
43057	711	0
43057	712	0
43057	731	0
43057	740	0
43057	741	0
43057	742	0
43057	743	0
43057	745	0
43057	749	0
43057	750	0
43057	751	0
43057	752	0
43057	753	0
43057	755	0
43057	756	0
43057	758	0
43057	759	0
43057	762	0
43057	770	0
43057	773	0
43057	785	0
43057	786	0
43057	788	0
43057	789	0
43057	791	0
43057	792	0
43057	793	0
43057	794	0
43058	710	0
43058	711	0
43058	712	0
43058	731	0
43058	740	0
43058	741	0
43058	742	0
43058	743	0
43058	745	0
43058	749	0
43058	750	0
43058	751	0
43058	752	0
43058	753	0
43058	755	0
43058	756	0
43058	758	0
43058	759	0
43058	762	0
43058	770	0
43058	773	0
43058	785	0
43058	786	0
43058	788	0
43058	789	0
43058	791	0
43058	792	0
43058	793	0
43058	794	0
43059	710	0
43059	711	0
43059	712	0
43059	731	0.11
43059	740	0
43059	741	0
43059	742	0
43059	743	0
43059	745	0
43059	749	6.63
43059	750	0.12
43059	751	14.49
43059	752	0
43059	753	0
43059	755	0
43059	756	0
43059	758	0
43059	759	0
43059	762	0
43059	770	0
43059	773	0
43059	785	0.1
43059	786	0.01
43059	788	0
43059	789	1.06
43059	791	0
43059	792	0
43059	793	0
43059	794	0
43060	710	0
43060	711	0
43060	712	0
43060	731	0
43060	740	0
43060	741	0
43060	742	0
43060	743	0
43060	745	0
43060	749	0
43060	750	0
43060	751	0
43060	752	0
43060	753	0
43060	755	0
43060	756	0
43060	758	0
43060	759	0
43060	762	0
43060	770	0
43060	773	0
43060	785	0
43060	786	0
43060	788	0
43060	789	0
43060	791	0
43060	792	0
43060	793	0
43060	794	0
43075	710	0
43075	711	0
43075	712	0
43075	731	0
43075	740	0
43075	741	0
43075	742	0
43075	743	0
43075	745	0
43075	749	0
43075	750	0
43075	751	0
43075	752	0
43075	753	0
43075	755	0
43075	756	0
43075	758	0
43075	759	0
43075	762	0
43075	770	0
43075	773	0
43075	785	0
43075	786	0
43075	788	0
43075	789	0
43075	791	0
43075	792	0
43075	793	0
43075	794	0
43078	710	0
43078	711	0
43078	712	0
43078	731	0
43078	740	0
43078	741	0
43078	742	0
43078	743	0
43078	745	0
43078	749	0
43078	750	0
43078	751	0
43078	752	0
43078	753	0
43078	755	0
43078	756	0
43078	758	0
43078	759	0
43078	762	0
43078	770	0
43078	773	0
43078	785	0
43078	786	0
43078	788	0
43078	789	0
43078	791	0
43078	792	0
43078	793	0
43078	794	0
43098	710	0
43098	711	0
43098	712	0
43098	731	23.25
43098	740	0
43098	741	0
43098	742	0
43098	743	0
43098	745	0.62
43098	749	0.21
43098	750	0
43098	751	2.74
43098	752	0
43098	753	0
